"","TL0_keTL0_thy","TL0_negroot_thy","TL0_posroot_thy","T0_thy","Ttot_thy","Lss_thy","Dss_thy","SCIM_thy_keTL0","SCIM_thy_keTL_negroot","SCIM_thy_keTL_posroot","AFIR_thy","param.to.change","fold.change.param","TL0_sim","T0_sim","Ttot_sim","L_sim","D_sim","SCIM_sim","time_idx","TLss","param.to.change1","fold.change.param1","param","drug"
"485",0.0014591,0.00114265,40.5379,0.729548,2126.79,0.002,3888.22,2.622,2.67425,7.53792e-05,2.62437,0.000432216,0.00562341,0.00114265,0.728405,243.29,0.00198842,3771.47,0.311542,314.9,0.000355983,0.000432216,0.00562341,"keDT","Tociliz"
"486",0.0014591,0.00114265,40.5379,0.729548,555.125,0.002,3888.22,0.684552,0.698191,1.968e-05,0.685169,0.0016559,0.0215443,0.00114265,0.728405,204.194,0.00199026,3771.09,0.261806,314.9,0.000299152,0.0016559,0.0215443,"keDT","Tociliz"
"487",0.0014591,0.00114265,40.5379,0.729548,144.896,0.002,3888.22,0.178846,0.182409,5.14159e-06,0.179008,0.00634406,0.0825404,0.00114265,0.728405,116.188,0.00199445,3770.24,0.149446,314.9,0.000170764,0.00634406,0.0825404,"keDT","Tociliz"
"488",0.0014591,0.00114265,40.5379,0.729548,37.8202,0.002,3888.22,0.046849,0.0477824,1.34685e-06,0.0468914,0.0243053,0.316228,0.00114265,0.728405,36.7114,0.00199824,3769.42,0.0474869,314.9,5.42607e-05,0.0243053,0.316228,"keDT","Tociliz"
"489",0.0014591,0.00114265,40.5379,0.729548,9.87167,0.002,3888.22,0.0123956,0.0126426,3.56359e-07,0.012407,0.093118,1.21153,0.00114265,0.728405,9.78873,0.00199952,3769.14,0.0128444,314.9,1.46766e-05,0.093118,1.21153,"keDT","Tociliz"
"490",0.0014591,0.00114265,40.5379,0.729548,2.57666,0.002,3888.22,0.00340277,0.00347057,9.78253e-08,0.00340606,0.356753,4.64159,0.00114265,0.728405,2.57091,0.00199987,3769.06,0.00354861,314.9,4.0548e-06,0.356753,4.64159,"keDT","Tociliz"
"491",0.0014591,0.00114265,40.5379,0.729548,0.672549,0.002,3888.22,0.00105545,0.00107648,3.03429e-08,0.00105667,1.36679,17.7828,0.00114265,0.728405,0.67261,0.00199996,3769.04,0.0011033,314.9,1.26068e-06,1.36679,17.7828,"keDT","Tociliz"
"492",0.0014591,0.00114265,40.5379,0.729548,0.175546,0.002,3888.22,0.00044262,0.000451439,1.27247e-08,0.000443437,5.23641,68.1292,0.00114265,0.728405,0.175798,0.00199998,3769.03,0.00046332,314.9,5.29411e-07,5.23641,68.1292,"keDT","Tociliz"
"493",0.0014591,0.00114265,40.5379,0.729548,0.0458203,0.002,3888.22,0.000282099,0.00028772,8.11e-09,0.000283374,20.0617,261.016,0.00114265,0.728405,0.04602,0.00199999,3769.03,0.000296121,314.9,3.38362e-07,20.0617,261.016,"keDT","Tociliz"
"494",0.0014591,0.00114265,40.5379,0.729548,0.0119598,0.002,3888.22,0.00023808,0.000242825,6.84453e-09,0.000241596,76.86,1000,0.00114265,0.728405,0.0121388,0.00199999,3769.03,0.000252479,314.9,2.88494e-07,76.86,1000,"keDT","Tociliz"
"495",14.591,0.00526912,8.79095,0.729548,11.9598,0.002,3888.22,0.0147013,0.0164432,9.85572e-06,0.0149835,5e-04,1e-04,0.00526833,0.724279,11.8395,0.00199722,3769.16,0.0162322,314.9,8.55168e-05,5e-04,1e-04,"koff_TL","Tociliz"
"496",3.80847,0.00526373,8.79994,0.729548,11.9598,0.002,3888.22,0.0148988,0.0164415,9.8346e-06,0.0149835,0.00191559,0.000383119,0.00526296,0.724284,11.8395,0.00199722,3769.16,0.0162312,314.9,8.54241e-05,0.00191559,0.000383119,"koff_TL","Tociliz"
"497",0.994071,0.0052432,8.83439,0.729548,11.9598,0.002,3888.22,0.0149512,0.0164353,9.75432e-06,0.0149835,0.007339,0.0014678,0.00524245,0.724305,11.8395,0.00199723,3769.16,0.0162273,314.9,8.50711e-05,0.007339,0.0014678,"koff_TL","Tociliz"
"498",0.259468,0.00516601,8.9664,0.729548,11.9598,0.002,3888.22,0.0149649,0.0164118,9.4557e-06,0.0149835,0.0281171,0.00562341,0.00516537,0.724382,11.8396,0.00199728,3769.16,0.0162128,314.9,8.3745e-05,0.0281171,0.00562341,"koff_TL","Tociliz"
"499",0.0677253,0.00489021,9.4721,0.729548,11.9598,0.002,3888.22,0.0149685,0.0163283,8.42991e-06,0.0149835,0.107722,0.0215443,0.00488984,0.724658,11.8396,0.00199743,3769.16,0.0161611,314.9,7.90253e-05,0.107722,0.0215443,"koff_TL","Tociliz"
"500",0.0176774,0.00405989,11.4093,0.729548,11.9598,0.002,3888.22,0.0149695,0.0160818,5.72255e-06,0.0149835,0.412702,0.0825404,0.00405984,0.725488,11.8398,0.00199789,3769.16,0.016008,314.9,6.49899e-05,0.412702,0.0825404,"koff_TL","Tociliz"
"501",0.00461407,0.00245999,18.8296,0.729548,11.9598,0.002,3888.22,0.0149697,0.0156258,2.04144e-06,0.0149835,1.58114,0.316228,0.00245999,0.727088,11.84,0.00199874,3769.15,0.0157192,314.9,3.8669e-05,1.58114,0.316228,"koff_TL","Tociliz"
"502",0.00120434,0.000980261,47.2533,0.729548,11.9598,0.002,3888.22,0.0149698,0.015225,3.1584e-07,0.0149835,6.05764,1.21153,0.000980261,0.728568,11.8403,0.00199951,3769.16,0.0154574,314.9,1.51523e-05,6.05764,1.21153,"koff_TL","Tociliz"
"503",0.000314353,0.000296651,156.145,0.729548,11.9598,0.002,3888.22,0.0149698,0.0150462,2.85854e-08,0.0149835,23.2079,4.64159,0.000296651,0.729252,11.8404,0.00199985,3769.15,0.0153383,314.9,4.55013e-06,23.2079,4.64159,"koff_TL","Tociliz"
"504",8.2051e-05,8.07926e-05,573.326,0.729548,11.9598,0.002,3888.22,0.0149698,0.0149905,2.11245e-09,0.0149835,88.914,17.7828,8.07925e-05,0.729467,11.8404,0.00199996,3769.15,0.0153009,314.9,1.2362e-06,88.914,17.7828,"koff_TL","Tociliz"
"505",2.14166e-05,2.13299e-05,2171.62,0.729548,11.9598,0.002,3888.22,0.0149698,0.0149753,1.47088e-10,0.0149835,340.646,68.1292,2.13299e-05,0.729527,11.8404,0.00199999,3769.16,0.0152906,314.9,3.26147e-07,340.646,68.1292,"koff_TL","Tociliz"
"506",5.59007e-06,5.58415e-06,8295.01,0.729548,11.9598,0.002,3888.22,0.0149698,0.0149712,1.00785e-11,0.0149835,1305.08,261.016,5.58414e-06,0.729543,11.8405,0.002,3769.15,0.015288,314.9,8.53701e-08,1305.08,261.016,"koff_TL","Tociliz"
"507",1.4591e-06,1.45869e-06,31754.8,0.729548,11.9598,0.002,3888.22,0.0149698,0.0149702,6.87671e-13,0.0149835,5000,1000,1.45869e-06,0.729547,11.8405,0.002,3769.14,0.0152873,314.9,2.22994e-08,5000,1000,"koff_TL","Tociliz"
"508",1.4591e-07,1.16555e-07,397461,0.729548,11.9598,0.002,3888.22,0.0149698,0.0149681,4.38936e-15,0.0149835,5e-04,1e-04,1.16539e-07,0.729548,11.8405,0.002,3769.15,0.0151883,314.9,1.77003e-09,5e-04,1e-04,"kon_TL","Tociliz"
"509",5.59007e-07,4.46484e-07,103744,0.729548,11.9598,0.002,3888.22,0.0149698,0.01497,6.44266e-14,0.0149835,0.00191559,0.000383119,4.46491e-07,0.729548,11.8405,0.002,3769.14,0.0151881,314.9,6.78133e-09,0.00191559,0.000383119,"kon_TL","Tociliz"
"510",2.14166e-06,1.71054e-06,27079.4,0.729548,11.9598,0.002,3888.22,0.0149698,0.0149702,9.45632e-13,0.0149835,0.007339,0.0014678,1.71054e-06,0.729547,11.8405,0.002,3769.15,0.0151884,314.9,2.59805e-08,0.007339,0.0014678,"kon_TL","Tociliz"
"511",8.2051e-06,6.55286e-06,7068.75,0.729548,11.9598,0.002,3888.22,0.0149698,0.0149715,1.38788e-11,0.0149835,0.0281171,0.00562341,6.55286e-06,0.729542,11.8405,0.002,3769.15,0.0151897,314.9,9.95359e-08,0.0281171,0.00562341,"kon_TL","Tociliz"
"512",3.14353e-05,2.50973e-05,1845.64,0.729548,11.9598,0.002,3888.22,0.0149698,0.0149762,2.03649e-10,0.0149835,0.107722,0.0215443,2.50973e-05,0.729523,11.8404,0.00199999,3769.13,0.0151945,314.9,3.81341e-07,0.107722,0.0215443,"kon_TL","Tociliz"
"513",0.000120434,9.60355e-05,482.327,0.729548,11.9598,0.002,3888.22,0.0149698,0.0149944,2.98552e-09,0.0149835,0.412702,0.0825404,9.60355e-05,0.729452,11.8404,0.00199995,3769.16,0.0152126,314.9,1.46095e-06,0.412702,0.0825404,"kon_TL","Tociliz"
"514",0.000461407,0.000366226,126.481,0.729548,11.9598,0.002,3888.22,0.0149698,0.0150642,4.36185e-08,0.0149835,1.58114,0.316228,0.000366226,0.729182,11.8404,0.00199982,3769.16,0.0152823,314.9,5.59677e-06,1.58114,0.316228,"kon_TL","Tociliz"
"515",0.00176774,0.00137866,33.5982,0.729548,11.9598,0.002,3888.22,0.0149698,0.015331,6.29089e-07,0.0149835,6.05764,1.21153,0.00137866,0.728169,11.8402,0.0019993,3769.15,0.0155488,314.9,2.14365e-05,6.05764,1.21153,"kon_TL","Tociliz"
"516",0.00677253,0.00495348,9.35111,0.729548,11.9598,0.002,3888.22,0.0149697,0.0163474,8.65956e-06,0.0149835,23.2079,4.64159,0.00495347,0.724594,11.8396,0.00199733,3769.16,0.0165625,314.9,8.20418e-05,23.2079,4.64159,"kon_TL","Tociliz"
"517",0.0259468,0.0153748,3.01275,0.729548,11.9598,0.002,3888.22,0.0149693,0.0201778,0.000102972,0.0149835,88.914,17.7828,0.0153748,0.714171,11.8371,0.00198983,3769.16,0.0203628,314.9,0.000313073,88.914,17.7828,"kon_TL","Tociliz"
"518",0.0994071,0.0345182,1.34191,0.729548,11.9598,0.002,3888.22,0.0149679,0.03443,0.000885648,0.0149835,340.646,68.1292,0.0345179,0.695025,11.8279,0.00196164,3769.18,0.0342295,314.9,0.00118153,340.646,68.1292,"kon_TL","Tociliz"
"519",0.380847,0.0518433,0.893471,0.729548,11.9598,0.002,3888.22,0.0149627,0.0878019,0.00509467,0.0149835,1305.08,261.016,0.0518412,0.677699,11.7942,0.00186116,3769.21,0.0826132,314.9,0.00428277,1305.08,261.016,"kon_TL","Tociliz"
"520",1.4591,0.0599345,0.772852,0.729548,11.9598,0.002,3888.22,0.0149425,0.29066,0.0225406,0.0149835,5000,1000,0.0599285,0.669611,11.6875,0.00156014,3769.31,0.227456,314.9,0.0136311,5000,1000,"kon_TL","Tociliz"
"521",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.000228311,0.00023286,6.56366e-09,0.000228315,5e-04,1e-04,0.00114265,0.728405,11.958,0.00199999,3769.03,0.000238599,314.9,2.72634e-07,5e-04,1e-04,"koff_DT","Tociliz"
"522",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.000232489,0.000237121,6.68376e-09,0.000232493,0.00191559,0.000383119,0.00114265,0.728405,11.9579,0.00199999,3769.05,0.000242984,314.9,2.77644e-07,0.00191559,0.000383119,"koff_DT","Tociliz"
"523",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.000248495,0.000253446,7.14391e-09,0.000248499,0.007339,0.0014678,0.00114265,0.728405,11.9578,0.00199999,3769.03,0.000259689,314.9,2.96732e-07,0.007339,0.0014678,"koff_DT","Tociliz"
"524",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.000309816,0.000315989,8.9068e-09,0.000309822,0.0281171,0.00562341,0.00114265,0.728405,11.9573,0.00199999,3769.03,0.000323755,314.9,3.69937e-07,0.0281171,0.00562341,"koff_DT","Tociliz"
"525",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.000544743,0.000555596,1.56606e-08,0.000544761,0.107722,0.0215443,0.00114265,0.728405,11.9554,0.00199998,3769.03,0.000569164,314.9,6.50353e-07,0.107722,0.0215443,"koff_DT","Tociliz"
"526",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.00144473,0.00147352,4.15341e-08,0.00144486,0.412702,0.0825404,0.00114265,0.728405,11.9482,0.00199994,3769.04,0.00150853,314.9,1.72371e-06,0.412702,0.0825404,"koff_DT","Tociliz"
"527",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.00489183,0.0049893,1.40634e-07,0.0048933,1.58114,0.316228,0.00114265,0.728405,11.9205,0.00199981,3769.05,0.00509581,314.9,5.8227e-06,1.58114,0.316228,"koff_DT","Tociliz"
"528",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.0180849,0.0184452,5.19917e-07,0.0181049,6.05764,1.21153,0.00114265,0.728405,11.8156,0.00199931,3769.19,0.0186684,314.9,2.13314e-05,6.05764,1.21153,"koff_DT","Tociliz"
"529",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.0684336,0.0697972,1.96738e-06,0.0687211,23.2079,4.64159,0.00114265,0.728405,11.4296,0.00199747,3769.59,0.068271,314.9,7.80096e-05,23.2079,4.64159,"koff_DT","Tociliz"
"530",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.258491,0.263643,7.43134e-06,0.262641,88.914,17.7828,0.00114265,0.728405,10.1499,0.00199156,3770.96,0.22833,314.9,0.0002609,88.914,17.7828,"koff_DT","Tociliz"
"531",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.947357,0.966255,2.72359e-05,1.00558,340.646,68.1292,0.00114265,0.728405,7.0628,0.00197883,3774.2,0.578608,314.9,0.000661145,340.646,68.1292,"koff_DT","Tociliz"
"532",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,3.11787,3.18024,8.96417e-05,3.85194,1305.08,261.016,0.00114265,0.728405,3.31844,0.00196797,3778.08,0.888295,314.9,0.00101501,1305.08,261.016,"koff_DT","Tociliz"
"533",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,7.75873,7.91482,0.000223096,14.7569,5000,1000,0.00114265,0.728405,1.47156,0.00196506,3780,0.971113,314.9,0.00110964,5000,1000,"koff_DT","Tociliz"
"534",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,14.7501,15.0495,0.000424201,149.835,0.000142857,1e-04,0.00114265,0.728405,0.805237,0.00196411,3780.75,0.997041,314.9,0.00113927,0.000142857,1e-04,"kon_DT","Tociliz"
"535",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,11.5352,11.7683,0.000331715,39.1092,0.000547312,0.000383119,0.00114265,0.728405,1.0171,0.0019644,3780.5,0.988804,314.9,0.00112985,0.000547312,0.000383119,"kon_DT","Tociliz"
"536",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,6.28602,6.41225,0.000180743,10.2081,0.00209686,0.0014678,0.00114265,0.728405,1.79772,0.00196549,3779.66,0.959051,314.9,0.00109586,0.00209686,0.0014678,"kon_DT","Tociliz"
"537",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,2.29132,2.3371,6.58762e-05,2.66448,0.00803345,0.00562341,0.00114265,0.728405,4.23028,0.00197,3777.15,0.829045,314.9,0.000947305,0.00803345,0.00562341,"kon_DT","Tociliz"
"538",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.667113,0.680416,1.91789e-05,0.695471,0.0307776,0.0215443,0.00114265,0.728405,8.10168,0.00198285,3773.1,0.467068,314.9,0.000533694,0.0307776,0.0215443,"kon_DT","Tociliz"
"539",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.179537,0.183115,5.16147e-06,0.181529,0.117915,0.0825404,0.00114265,0.728405,10.6508,0.00199384,3770.42,0.166474,314.9,0.00019022,0.117915,0.0825404,"kon_DT","Tociliz"
"540",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.0472451,0.0481864,1.35824e-06,0.0473819,0.451754,0.316228,0.00114265,0.728405,11.5894,0.00199823,3769.43,0.0478023,314.9,5.46212e-05,0.451754,0.316228,"kon_DT","Tociliz"
"541",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.0123581,0.0126043,3.55279e-07,0.0123674,1.73075,1.21153,0.00114265,0.728405,11.861,0.00199952,3769.14,0.0128073,314.9,1.46342e-05,1.73075,1.21153,"kon_DT","Tociliz"
"542",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.00322746,0.00329176,9.27851e-08,0.00322809,6.63084,4.64159,0.00114265,0.728405,11.9339,0.00199988,3769.06,0.00336607,314.9,3.84623e-06,6.63084,4.64159,"kon_DT","Tociliz"
"543",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.000842539,0.000859326,2.42219e-08,0.000842583,25.404,17.7828,0.00114265,0.728405,11.953,0.00199997,3769.05,0.000880237,314.9,1.0058e-06,25.404,17.7828,"kon_DT","Tociliz"
"544",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,0.000219924,0.000224306,6.32254e-09,0.000219927,97.3274,68.1292,0.00114265,0.728405,11.958,0.00199999,3769.04,0.000229853,314.9,2.6264e-07,97.3274,68.1292,"kon_DT","Tociliz"
"545",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,5.74043e-05,5.8548e-05,1.6503e-09,5.74045e-05,372.88,261.016,0.00114265,0.728405,11.9593,0.002,3769.04,6.00081e-05,314.9,6.8568e-08,372.88,261.016,"kon_DT","Tociliz"
"546",0.0014591,0.00114265,40.5379,0.729548,11.9598,0.002,3888.22,1.49835e-05,1.5282e-05,4.30755e-10,1.49835e-05,1428.57,1000,0.00114265,0.728405,11.9597,0.002,3769.04,1.5662e-05,314.9,1.78962e-08,1428.57,1000,"kon_DT","Tociliz"
